"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Cygnus olor","Mute Swan",51.812323,-0.645108,1539820800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.114277,-0.222725,1556409600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.348601,-0.256754,813628800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.77604,0.006096,1494720000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.812957,-0.050296,1221177600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.471284,0.201487,1472256000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.412766,-0.340595,1539388800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.503666,0.152614,1177804800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.443076,-0.260354,1663804800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.450279,0.121316,1252368000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.744466,0.01194,1000512000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.608423,-0.513992,973036800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1511222400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.890504,-0.424781,1504915200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1395792000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.49361,0.209766,1337731200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.479449,-0.287773,1195948800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.726987,-0.017797,1268438400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.568119,0.069078,1663372800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.231116,-0.218227,1621728000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.484048,-0.294802,1339804800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509278,-0.178575,1624233600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.639419,-0.476851,1261267200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.135297,-0.129007,1212796800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.190897,-0.563237,1623542400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1126310400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.483197,-0.237224,1254700800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.749901,-0.335513,1247788800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.406453,-0.542115,1482019200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.412355,-0.31185,1626480000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1126656000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.858557,-0.389593,290649600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.77604,0.006096,1569715200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.49361,0.209766,1355011200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.858557,-0.389593,1237161600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.685687,0.031033,-63158400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.58144,-0.0287663,1658966400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.460205,-0.526008,1474502400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.398877,-0.024827,1673568000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.383011,-0.15485,1634860800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.446992,-0.548019,1606780800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.373568,-0.126494,1562803200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.56758,-0.169031,1560211200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1337212800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.794257,-0.007597,1577664000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.754701,-0.357069,1168732800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.858557,-0.389593,559785600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.407965,-0.319201,1681603200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.651685,-0.086136,1415577600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.398877,-0.024827,1233619200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.747762,-0.190728,1505001600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.403778,-0.340921,1562112000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.488225,-0.611525,1234396800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.084396,-0.330956,1262217600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.217329,-0.519458,1641168000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.493338,0.22416,1548547200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.502643,-0.337333,942019200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509053,-0.164173,1566518400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.302813,-0.523882,762480000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.570809,-0.089535,1564876800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.47696,-0.2322956,1680912000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.422554,-0.397773,1415836800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.603838,-0.506922,1350345600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.441553,0.106522,1394582400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.570809,-0.089535,1576713600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.446632,-0.51925,217382400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.322401,0.452704,1526515200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.320053,-0.465926,1619827200000,"England","United Kingdom"
