"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Ardea cinerea","Grey Heron",51.517026,-0.401667,1295568000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.262632,-0.546669,1684540800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.652384,-0.129475,1546041600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.731093,-0.27828,1190678400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.41355,0.162759,924652800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.07536,-0.038635,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.717292,-0.257089,1105660800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.474209,-0.237571,1597536000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.420286,-0.239646,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.301901,-0.143759,1367020800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.570809,-0.089535,1542931200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.344059,-0.58717,1423958400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.363669,-0.212369,1274832000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.262809,-0.560996,1522540800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.542617,0.233773,1428105600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.493859,-0.352058,1546387200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.63418,-0.115774,1454544000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.652384,-0.129475,1511136000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.447031,-0.224226,1240185600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.443499,-0.289117,1656633600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.318059,0.445297,1100995200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.659011,-0.606312,1673654400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.511631,-0.337006,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.694792,-0.590745,1644105600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.169608,0.222852,1560902400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.73023,-0.220389,1196985600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.515817,-0.315234,1203984000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.471284,0.201487,1501286400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.445309,0.380131,1472688000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.814823,-0.166281,1556323200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446947,0.516944,1598400000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.241791,-0.332429,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.357588,-0.256413,1392508800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.374357,-0.492847,1311897600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.093094,-0.023603,1535328000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.621814,-0.506332,1486339200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.509053,-0.164173,1518739200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.73548,-0.270872,1227052800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.256738,-0.131247,1589760000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.674801,-0.432276,1023926400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.45277,0.229384,1221955200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.25382,-0.561277,1598832000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.401434,-0.182863,1699142400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.479155,0.482711,1182038400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.147731,-0.064164,1691020800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.428838,-0.210546,1370131200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.572102,-0.486317,1412899200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.786477,-0.080436,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.49984,-0.150136,1557964800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.273073,0.220673,1104883200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.840181,-0.361217,1431820800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.454218,-0.1088,1614902400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.39305,0.513984,1261267200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.217503,0.303919,1139875200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.217503,0.303919,1226188800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.483197,-0.237224,1661126400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.640759,0.029025,1381968000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.559638,0.039839,1522972800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.395193,-0.36998,1197590400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.277947,-0.345458,1310169600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.630431,-0.477152,1311033600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.64603,-0.303185,1145664000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.287731,-0.40247,1518912000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.450279,0.121316,1235952000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.478595,-0.230201,1008547200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.497967,-0.034953,1538524800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.441553,0.106522,1558915200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.451035,-0.511912,1359244800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.405538,-0.470256,1131408000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.803972,-0.050684,1317686400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.578108,0.0118,1495929600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.470172,0.482223,1641340800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.374024,-0.155212,1444521600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.554741,0.522892,1647302400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.445309,0.380131,1470268800000,"England","United Kingdom"
